block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev expected
73 2.1345 2.16496889251 2.0585 1.91117691343 2.05066666667 1.9751510772 2.0
74 1.67866666667 1.49650533652 1.99933333333 1.70081829979 2.32216666667 2.41574241521 2.0
75 2.30983333333 2.05532789355 2.10133333333 1.9001515729 1.809 1.8666286008 2.0
76 2.402 2.31265633706 1.99083333333 1.91628601293 2.165 2.08001402239 2.0
77 2.17066666667 1.67730623984 1.87966666667 1.93761104341 2.046 1.82107739783 2.0
78 1.985 1.89385042821 2.27783333333 2.00370775065 2.00316666667 1.60716571606 2.0
79 2.10483333333 2.04729129312 1.817 1.72107359905 2.13066666667 2.18279728789 2.0
80 2.09566666667 1.77206191891 1.62633333333 1.62155306214 1.78866666667 1.83753288708 2.0
81 2.1875 2.03877601489 1.90183333333 1.79414308701 2.02533333333 1.95682918121 2.0
82 1.94033333333 1.74222109198 2.27916666667 2.81202810856 1.86333333333 1.61219140027 2.0
83 1.90466666667 1.7928857558 2.10233333333 2.11774646998 1.7485 1.61851113853 2.0
84 2.52233333333 2.30445488854 2.02716666667 2.09074767992 1.9935 2.02629779401 2.0
85 2.07433333333 2.14844313141 1.79383333333 1.42372292677 1.88766666667 1.72982275906 2.0
86 2.01966666667 1.82284938733 2.67283333333 2.40211325364 2.091 2.02845921275 2.0
87 2.04416666667 2.21340533894 1.9125 2.12805776733 2.23266666667 1.85920968873 2.0
88 1.89866666667 1.78297765924 2.10783333333 1.71173475197 1.89583333333 1.73964935004 2.0
89 2.18016666667 2.59904864539 2.2585 2.02458568464 1.8035 1.63755287446 2.0
90 2.01216666667 2.1922690617 1.9405 1.72335631029 2.12416666667 2.47809892974 2.0
91 1.885 1.66585230104 1.88933333333 2.00960681616 1.73983333333 1.68978613867 2.0
92 2.14 2.27318914499 1.85433333333 1.78381087064 2.104 2.50946997503 2.0
93 2.035 2.06927187946 1.36633333333 1.14883269259 2.179 1.86165789315 2.0
94 1.923 1.8687009451 1.51583333333 1.40537139219 2.23983333333 2.22452478696 2.0
95 1.92133333333 2.0215781514 1.8865 2.00272827108 1.57116666667 1.65504926916 2.0
96 2.42516666667 2.74538450555 1.63883333333 1.51901842392 2.01633333333 2.02694074353 2.0
97 2.247 2.0243316867 2.1145 1.98815332379 1.91766666667 1.57898318195 2.0
98 2.22666666667 2.33309284475 1.67116666667 1.77372936524 2.11516666667 1.78800027187 2.0
99 1.94833333333 1.86501042595 1.875 1.90355880159 2.217 2.27498593402 2.0
