block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
138 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
139 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
140 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
141 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
142 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
143 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
144 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
145 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
146 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
147 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
148 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
149 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
150 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
151 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
152 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
153 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
154 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
155 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
156 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
157 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
158 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
159 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
160 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
161 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
162 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
163 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
