block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
93 0.00345093156584 0.00235861634627 0.0256477040584 0.0077182774803 0.0450808935221 0.00850247658987 0.01 0.033 0.049
94 0.00347919212654 0.00226866237431 0.0256826903646 0.00770108093895 0.0450254476493 0.00840939082723 0.01 0.033 0.049
95 0.00346654927155 0.0022966739973 0.0255241997986 0.00770938229024 0.0450158107469 0.0083652944476 0.01 0.033 0.049
96 0.0034723639281 0.00232551650197 0.0254885606917 0.00778490359654 0.0450808545497 0.00822219605204 0.01 0.033 0.049
97 0.00344411993456 0.00221620350595 0.0254687889321 0.00766884865768 0.0450811467163 0.00820651016281 0.01 0.033 0.049
98 0.00339574503985 0.00218861394163 0.0254621248157 0.00754709033806 0.0450160582284 0.00816587813801 0.01 0.033 0.049
99 0.00341496432508 0.00224743553115 0.0253206132908 0.0074248559427 0.0450669936724 0.0081349824374 0.01 0.033 0.049
100 0.0034108788198 0.00222761827795 0.0253043910194 0.00737781855535 0.0450603839999 0.00815734593165 0.01 0.033 0.049
101 0.00336546689607 0.00222678938056 0.025170852978 0.00741444172872 0.0450662408308 0.0080491924866 0.01 0.033 0.049
102 0.00334155997388 0.00222448459777 0.0252321289708 0.00744080831587 0.0450854705177 0.00812076771105 0.01 0.033 0.049
103 0.00337801951904 0.00220921407244 0.0252786579382 0.00729675534706 0.0450763804306 0.00802612314269 0.01 0.033 0.049
104 0.00344285152925 0.00224930681429 0.0253446631359 0.00721717958259 0.0450764526158 0.0079371082338 0.01 0.033 0.049
105 0.00347909336848 0.00227114628481 0.0253703401249 0.00734826491286 0.045049646708 0.00786350284956 0.01 0.033 0.049
106 0.00352601092781 0.00224058431644 0.0254518336318 0.00729475128604 0.0450690914217 0.00773291822517 0.01 0.033 0.049
107 0.00351910956185 0.0021973608884 0.0254537908771 0.00731410634836 0.0451186396844 0.00766549733956 0.01 0.033 0.049
108 0.00352117840017 0.00217770380667 0.0254627982373 0.00729668146045 0.0450670730677 0.00771709858282 0.01 0.033 0.049
109 0.00353457833675 0.00224356669499 0.0253970811043 0.0072335490066 0.0450593274433 0.0077503813495 0.01 0.033 0.049
110 0.00351727443195 0.00220636819916 0.0252902560532 0.00715498092877 0.0451393527517 0.00779191047084 0.01 0.033 0.049
111 0.003578372635 0.00230906287632 0.0253353999074 0.00699443368791 0.0451936652774 0.00776541407197 0.01 0.033 0.049
112 0.0036256029676 0.00234839946493 0.0253529642159 0.00706794921924 0.0452280895909 0.00763064967455 0.01 0.033 0.049
113 0.00360698297024 0.00226909198518 0.0253100156213 0.00710077287163 0.045286609147 0.00761981248733 0.01 0.033 0.049
114 0.00355753949181 0.00223485997282 0.0254283882477 0.00699578982193 0.045366692757 0.00767355180824 0.01 0.033 0.049
115 0.00351908880032 0.00223548474273 0.0254271125069 0.00700641959951 0.0454502568263 0.00766124285848 0.01 0.033 0.049
116 0.00355903861158 0.00221998047806 0.0254529043876 0.00711886555556 0.0452764634515 0.0075990712168 0.01 0.033 0.049
117 0.00362312858515 0.00223934176338 0.0254804183944 0.00710184294532 0.0452981301602 0.00758751274908 0.01 0.033 0.049
118 0.00358662728132 0.00221058091424 0.0254617511539 0.00711346472837 0.0453032105525 0.00749141670442 0.01 0.033 0.049
119 0.00352917680112 0.00213987294499 0.0255131636252 0.00713835427001 0.0453119226214 0.00755416611181 0.01 0.033 0.049
120 0.00350270181575 0.00213140913759 0.0254883987049 0.00703069550768 0.0453819749068 0.0075999123336 0.01 0.033 0.049
121 0.00351610136773 0.00216180141145 0.0254913602709 0.00699360303544 0.0453626381927 0.007502635546 0.01 0.033 0.049
122 0.00350136415909 0.00216823681338 0.0254808118139 0.00694677744773 0.045412008618 0.00747007527415 0.01 0.033 0.049
123 0.00349403066035 0.0021275395841 0.0254021685383 0.00697298056179 0.0454101918358 0.00748540702385 0.01 0.033 0.049
124 0.003510722298 0.00217734772755 0.0254462124987 0.00688902721721 0.0454522760664 0.00744094781382 0.01 0.033 0.049
125 0.00352952115157 0.00225722447327 0.0254589400879 0.00686555876848 0.0455177074701 0.00722639491401 0.01 0.033 0.049
126 0.0035564343427 0.00228447507427 0.0254132174811 0.00685718979904 0.0455040509613 0.00721869858069 0.01 0.033 0.049
127 0.00353890429722 0.00229337041948 0.0254196507634 0.00686249003425 0.0454861887505 0.00720716357011 0.01 0.033 0.049
128 0.00354133137469 0.00229481258198 0.0254680105631 0.00678630939025 0.0454519322946 0.00717546780332 0.01 0.033 0.049
129 0.00355619678349 0.00229186024551 0.0255430930128 0.00669411013581 0.0454703904813 0.007273054501 0.01 0.033 0.049
130 0.0035177623674 0.00225566680118 0.0254963724443 0.00657633346731 0.0455544028885 0.00729921015769 0.01 0.033 0.049
131 0.00351177121639 0.00222551038914 0.0254228378213 0.00653729450066 0.0455970271094 0.00735469148096 0.01 0.033 0.049
132 0.00356519407495 0.0022160698762 0.0254629707111 0.00656457230886 0.0455235611972 0.00739253492161 0.01 0.033 0.049
133 0.00355546309479 0.00218621960397 0.0254175660925 0.00654600294153 0.0454621691497 0.00742651395485 0.01 0.033 0.049
134 0.00357913407564 0.00221064421249 0.025383912419 0.00646353665105 0.0454750769234 0.00741259403555 0.01 0.033 0.049
135 0.00355512173559 0.00224812874496 0.0254121253302 0.00646432768918 0.0454744669703 0.00746668413376 0.01 0.033 0.049
136 0.00357530519744 0.00222762225622 0.0254452719292 0.00654759977489 0.0455183386347 0.00736625833095 0.01 0.033 0.049
137 0.003597703602 0.00223098195008 0.0254367509975 0.00645365373479 0.0454707848594 0.00738848385954 0.01 0.033 0.049
138 0.00360609218684 0.00223194788214 0.02547065615 0.00640703676392 0.0454476961094 0.00734520314053 0.01 0.033 0.049
139 0.0036041662601 0.00225750494693 0.0253890594491 0.00648138387974 0.0454670988279 0.00733947163448 0.01 0.033 0.049
140 0.00360130791009 0.00224110692403 0.0254163348697 0.00639047892108 0.0455359791844 0.00724129204356 0.01 0.033 0.049
141 0.00365620511859 0.00224188337171 0.0254020351012 0.00637257804136 0.0455069260204 0.00720574603344 0.01 0.033 0.049
142 0.00363006207002 0.00223997467035 0.0253956650123 0.00638506334422 0.0455543335723 0.00718647733819 0.01 0.033 0.049
143 0.00362652152201 0.00225001381328 0.0253403031534 0.00625880798703 0.0455239956539 0.00717801203232 0.01 0.033 0.049
144 0.00361477969809 0.00229698559288 0.0252805682682 0.00613868160324 0.0455080261795 0.00709731983979 0.01 0.033 0.049
145 0.00357782785786 0.00225034125165 0.0252106022476 0.00621431312906 0.0454619707891 0.00709090086981 0.01 0.033 0.049
146 0.00357258149804 0.00218078051332 0.025159481999 0.00616707294755 0.0454288890884 0.00706393806549 0.01 0.033 0.049
147 0.00356821813068 0.00215916114502 0.0251646364384 0.00607779391465 0.0453760617783 0.00704073869663 0.01 0.033 0.049
148 0.00363312336976 0.00214974285583 0.0251508068619 0.00605065855736 0.0453876953719 0.00698555833117 0.01 0.033 0.049
149 0.00364849918389 0.00216795538829 0.0250873002366 0.00598419143674 0.0453716214297 0.00704244251633 0.01 0.033 0.049
150 0.00358036337358 0.00215508588884 0.0250843764818 0.00587784867871 0.0453524104707 0.00695790768694 0.01 0.033 0.049
151 0.00355759537178 0.00212371337513 0.025114182772 0.00589302222546 0.0453424880485 0.00697080716482 0.01 0.033 0.049
152 0.00355297778944 0.0021454779997 0.0251205521408 0.00586724578908 0.045346728548 0.00698653015316 0.01 0.033 0.049
153 0.00356677724589 0.00215674117868 0.0251057753071 0.0058261905464 0.0453797364245 0.00702986132568 0.01 0.033 0.049
154 0.00354142496128 0.00212831123537 0.0250702785058 0.00586033671481 0.0454132109291 0.00702406209185 0.01 0.033 0.049
155 0.00353277977078 0.00214586676081 0.0250877275446 0.00584963724198 0.0454238985736 0.00699293033925 0.01 0.033 0.049
156 0.00355845574663 0.00211352811112 0.0250586403484 0.00589585169214 0.0454329645365 0.00698561715699 0.01 0.033 0.049
157 0.00355539624294 0.00208860026791 0.0251554101547 0.0058442061193 0.045388023541 0.00699180157073 0.01 0.033 0.049
158 0.00354096283718 0.00211041376777 0.0251219648622 0.005813531662 0.0454472771199 0.0069921590428 0.01 0.033 0.049
159 0.00355030745841 0.00206821816918 0.025087149049 0.00577887871293 0.0454794810484 0.00697113079521 0.01 0.033 0.049
160 0.00353818528674 0.00206118952671 0.0251449203892 0.00582049756943 0.0455209701065 0.00686818146605 0.01 0.033 0.049
161 0.00351291042365 0.00205620407671 0.0250798519405 0.00581430109538 0.0455079403643 0.00685197273436 0.01 0.033 0.049
162 0.00349481428523 0.00206214882693 0.025068078435 0.00578924345382 0.0454768244894 0.00695834967106 0.01 0.033 0.049
163 0.00352857446907 0.00206844298624 0.0250582190447 0.00571746823598 0.045504271854 0.0069360298341 0.01 0.033 0.049
164 0.00355163442747 0.00208657214694 0.0250540511452 0.00569961343673 0.0455566441996 0.00697023493016 0.01 0.033 0.049
165 0.00353341251803 0.00206989794531 0.025035866504 0.00568436930298 0.0455594323814 0.00697488132915 0.01 0.033 0.049
166 0.00353417791804 0.00205105454717 0.0251184333655 0.00582584775935 0.0457320526781 0.0069603340528 0.01 0.033 0.049
167 0.00354786806354 0.00208089965233 0.025078290465 0.00583404187282 0.0457581683888 0.00690063166109 0.01 0.033 0.049
168 0.0035214017078 0.00207237027277 0.0251218112598 0.00583218507558 0.0457919961659 0.0069393299859 0.01 0.033 0.049
169 0.00353496901907 0.00208154261082 0.0251207413637 0.00588729556487 0.0457480886428 0.00695256961579 0.01 0.033 0.049
170 0.00352916592927 0.00207167796749 0.0250586182972 0.00587366653496 0.0458213104505 0.00695547464297 0.01 0.033 0.049
171 0.0034768474629 0.00204568662575 0.0250583107376 0.00589283480622 0.0458395129208 0.00692366956416 0.01 0.033 0.049
172 0.0034922011413 0.00203705458415 0.0251144348388 0.00591569265647 0.0458759683746 0.00693543517824 0.01 0.033 0.049
