block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
76 0.0194724593972 0.0159534914859 0.193023597216 0.0590702576583 0.445702435118 0.0895640580271 0.05 0.165 0.245
77 0.0192275841589 0.0159757479651 0.193402852387 0.0585480814784 0.445235051206 0.0885823829296 0.05 0.165 0.245
78 0.0188617127044 0.0159183462225 0.192401237231 0.0586467081654 0.445023379378 0.0884414317617 0.05 0.165 0.245
79 0.0187580672754 0.0159364692775 0.192182698687 0.0581413135412 0.442944269439 0.0877684066454 0.05 0.165 0.245
80 0.0185680765945 0.0158565121437 0.192183768609 0.0578650025757 0.442590577628 0.0882221576382 0.05 0.165 0.245
81 0.0191305359333 0.0160392128884 0.192566047492 0.0576530435334 0.442391793938 0.0860291884498 0.05 0.165 0.245
82 0.0188951277588 0.0161219904315 0.192893917943 0.0567878022323 0.442562510516 0.0836673939873 0.05 0.165 0.245
83 0.0193947164448 0.0163557466275 0.193340137722 0.0568408824837 0.443126516831 0.0835313479068 0.05 0.165 0.245
84 0.019192969091 0.0161288604097 0.194299995774 0.0556100529314 0.442931433048 0.0827198322517 0.05 0.165 0.245
85 0.0190439591819 0.0160049149363 0.19545293633 0.0552960639605 0.443662134258 0.0826188149259 0.05 0.165 0.245
86 0.0192881431766 0.0161432557248 0.194285253911 0.0548432821275 0.443548228624 0.0812013262464 0.05 0.165 0.245
87 0.0193013167799 0.0159242914872 0.193999564688 0.0537091102956 0.442158423572 0.0804225982878 0.05 0.165 0.245
88 0.0188771380088 0.0152660956254 0.193320568072 0.0539640752455 0.441636118121 0.0796911924373 0.05 0.165 0.245
89 0.0185004074148 0.0151237051569 0.194129459086 0.0536952850572 0.442448189052 0.0789792093891 0.05 0.165 0.245
90 0.0186873632031 0.0147503474077 0.194524082919 0.0538474837197 0.443699646864 0.0803359408594 0.05 0.165 0.245
91 0.0190680114986 0.0145027218517 0.193983717362 0.0534294297281 0.44430924563 0.0809298168655 0.05 0.165 0.245
92 0.0192927184209 0.0150061594304 0.193969682334 0.0535887786585 0.444910848496 0.0807420611856 0.05 0.165 0.245
93 0.0192718371385 0.0148953468202 0.193560462822 0.0528769370434 0.445139331425 0.0796271456389 0.05 0.165 0.245
94 0.0191907972124 0.0146162760274 0.193519886815 0.0529860307843 0.445197333732 0.0793221902008 0.05 0.165 0.245
95 0.0193216345649 0.0148237046311 0.193821719495 0.0526963601398 0.44532219764 0.0798606089276 0.05 0.165 0.245
96 0.0192430310249 0.0148173880358 0.194049458696 0.0514233761683 0.446096216213 0.0807503297434 0.05 0.165 0.245
