block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
147 6.92808761093e+19 1.1581736548e+18 7.06559626781e+19 1.20030396921e+18 7.1757383645e+19 1.18631860502e+18 
148 6.9273220912e+19 1.14616285895e+18 7.06734799989e+19 1.19629653863e+18 7.17787577653e+19 1.18717534694e+18 
149 6.92712478153e+19 1.15043624658e+18 7.06883128966e+19 1.19678837447e+18 7.17983624775e+19 1.18648486708e+18 
150 6.92760665022e+19 1.15622335408e+18 7.06979189628e+19 1.19436418131e+18 7.18217874166e+19 1.18320555643e+18 
151 6.92737392436e+19 1.15972583603e+18 7.07071635887e+19 1.1903947996e+18 7.18417341337e+19 1.18137826998e+18 
152 6.92739629474e+19 1.15406204604e+18 7.07236642185e+19 1.18677071075e+18 7.1863143004e+19 1.18261754234e+18 
153 6.92821270868e+19 1.15743151797e+18 7.07396112946e+19 1.19115679368e+18 7.18830976729e+19 1.18039993085e+18 
154 6.92929598127e+19 1.15837626618e+18 7.07524381397e+19 1.19455829924e+18 7.19006494541e+19 1.18130534365e+18 
155 6.92919247163e+19 1.15822672626e+18 7.07614181061e+19 1.19503162697e+18 7.19209594482e+19 1.17887632915e+18 
156 6.92932510551e+19 1.15726121317e+18 7.07752959808e+19 1.19895223924e+18 7.19402508519e+19 1.17815038221e+18 
157 6.92996949404e+19 1.15887467261e+18 7.07835282984e+19 1.19604082607e+18 7.19610526344e+19 1.18349631353e+18 
158 6.93028686975e+19 1.16721560651e+18 7.07979571588e+19 1.19150531929e+18 7.1982812782e+19 1.18256558499e+18 
159 6.92956955692e+19 1.16405287711e+18 7.0810079903e+19 1.19346547851e+18 7.20021575638e+19 1.18390265824e+18 
160 6.92961266121e+19 1.17067905319e+18 7.08229408606e+19 1.19840654584e+18 7.20260151848e+19 1.18156974801e+18 
161 6.9301545728e+19 1.17188360114e+18 7.08343522829e+19 1.19934092587e+18 7.20449824062e+19 1.18067885635e+18 
162 6.93075140577e+19 1.16539588171e+18 7.08457746468e+19 1.2005590215e+18 7.20656545266e+19 1.17621733241e+18 
163 6.92983629669e+19 1.16574127221e+18 7.08600089921e+19 1.20423557284e+18 7.20800614913e+19 1.17584198978e+18 
164 6.9299374893e+19 1.16664999132e+18 7.08697306217e+19 1.20689916353e+18 7.21036467444e+19 1.17682006014e+18 
165 6.93041354791e+19 1.16888579606e+18 7.08790675365e+19 1.20716604049e+18 7.21293269945e+19 1.17616204047e+18 
166 6.93084207603e+19 1.16298837453e+18 7.08915148604e+19 1.20737290145e+18 7.21498135106e+19 1.18046138257e+18 
167 6.93187040894e+19 1.17139123524e+18 7.0901544986e+19 1.20749943302e+18 7.21723796415e+19 1.18235717526e+18 
168 6.93171200578e+19 1.179187158e+18 7.09088112085e+19 1.2078141811e+18 7.21978129256e+19 1.18671863847e+18 
169 6.93238160322e+19 1.17555442278e+18 7.09212126089e+19 1.20485082245e+18 7.22196215814e+19 1.18451111943e+18 
170 6.93257616839e+19 1.17185985527e+18 7.09336809172e+19 1.20553058197e+18 7.22442724702e+19 1.18310048684e+18 
171 6.93247180947e+19 1.17082848198e+18 7.09513262188e+19 1.2051047971e+18 7.22623340235e+19 1.18803503853e+18 
172 6.93268670823e+19 1.17844988172e+18 7.09573304885e+19 1.21285072984e+18 7.22831667688e+19 1.18965098995e+18 
173 6.93263272099e+19 1.16726388373e+18 7.09708321543e+19 1.21295465205e+18 7.23071628698e+19 1.18997534127e+18 
174 6.93232806557e+19 1.16810860025e+18 7.09783192364e+19 1.20569315202e+18 7.23254833856e+19 1.1882422316e+18 
175 6.93317246375e+19 1.16804533538e+18 7.09945669048e+19 1.20374458288e+18 7.23440743644e+19 1.18106282987e+18 
176 6.93309342737e+19 1.1622082467e+18 7.10032766189e+19 1.20677066735e+18 7.23694950538e+19 1.18103002763e+18 
177 6.93322484639e+19 1.16039953024e+18 7.10100899819e+19 1.20089532698e+18 7.2389644375e+19 1.18210654144e+18 
