block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
159 6.89651474905e+19 1.13222330222e+18 7.02779648124e+19 1.1518411325e+18 7.04973127318e+19 1.28102768941e+18 
160 6.89631360291e+19 1.13364768377e+18 7.02899328062e+19 1.14988903275e+18 7.04748177518e+19 1.34638129876e+18 
161 6.89640482398e+19 1.12877834192e+18 7.02970401137e+19 1.14428857654e+18 7.04943403923e+19 1.30250252815e+18 
162 6.89639095846e+19 1.12131406626e+18 7.03049182269e+19 1.14423426536e+18 7.0476555641e+19 1.34957350226e+18 
163 6.89615036992e+19 1.11929276548e+18 7.03126296469e+19 1.15559090643e+18 7.05014669848e+19 1.35691470696e+18 
164 6.89668286235e+19 1.11629404601e+18 7.03209672709e+19 1.14114528761e+18 7.05020944209e+19 1.33216656354e+18 
165 6.89745945719e+19 1.11836394759e+18 7.03291933467e+19 1.14017855896e+18 7.05407938535e+19 1.33482324801e+18 
166 6.89709172004e+19 1.12113671539e+18 7.03408379797e+19 1.14080826758e+18 7.051815981e+19 1.31198382165e+18 
167 6.89681648939e+19 1.11915769731e+18 7.0355606338e+19 1.14186771774e+18 7.05440381075e+19 1.30713668879e+18 
168 6.89706170326e+19 1.12612781484e+18 7.03673032619e+19 1.14245881207e+18 7.05283892864e+19 1.35042394564e+18 
169 6.89706479516e+19 1.12858700035e+18 7.03697082506e+19 1.14467247951e+18 7.0510105414e+19 1.34802460897e+18 
170 6.89724618015e+19 1.11712958004e+18 7.03893305715e+19 1.14753641175e+18 7.05479089321e+19 1.33692444246e+18 
171 6.89727663113e+19 1.11595893567e+18 7.0401547472e+19 1.13831538042e+18 7.05416144776e+19 1.33203652892e+18 
172 6.89768322936e+19 1.11823294005e+18 7.04114957417e+19 1.13859221195e+18 7.05390627797e+19 1.35174145309e+18 
173 6.89682433636e+19 1.10899819162e+18 7.04201275383e+19 1.14334754217e+18 7.05859843982e+19 1.3272417641e+18 
174 6.89731592898e+19 1.10128741977e+18 7.04182048871e+19 1.15361250994e+18 7.05727410716e+19 1.37199138091e+18 
175 6.89745630162e+19 1.10555993606e+18 7.04304883104e+19 1.14872820275e+18 7.05358022636e+19 1.40619121325e+18 
176 6.89769493564e+19 1.10835757531e+18 7.04444886834e+19 1.14102907097e+18 7.0542349949e+19 1.35138643467e+18 
177 6.89782351821e+19 1.10557889427e+18 7.04541506467e+19 1.14365173396e+18 7.061946715e+19 1.32080976427e+18 
178 6.89711678231e+19 1.10732409401e+18 7.04600235699e+19 1.14593173985e+18 7.060219911e+19 1.32132387392e+18 
179 6.89758386104e+19 1.10530781287e+18 7.04720734866e+19 1.14724516707e+18 7.05974297556e+19 1.37931353909e+18 
