block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
154 3.05485285137e+21 2.24100894055e+20 3.39450359037e+21 3.00659588484e+20 3.45444667653e+21 3.60298461051e+20 
155 3.05792300679e+21 2.12005740779e+20 3.40138268598e+21 3.12889047236e+20 3.46145418888e+21 3.75373202697e+20 
156 3.0535817979e+21 2.11131314694e+20 3.40490706959e+21 3.1816746921e+20 3.48175683006e+21 3.580567228e+20 
157 3.05029439891e+21 2.08859395413e+20 3.40256531627e+21 3.08537846521e+20 3.46705592263e+21 3.71408553957e+20 
158 3.05197927019e+21 2.13454977634e+20 3.40741452631e+21 3.08912256967e+20 3.47597296399e+21 3.62794835686e+20 
159 3.05400694536e+21 2.16787669701e+20 3.40692706442e+21 3.09200143077e+20 3.4661428031e+21 3.7886779733e+20 
160 3.05775284905e+21 2.20842918023e+20 3.41096135563e+21 3.1121959312e+20 3.47139370338e+21 3.4664274282e+20 
161 3.05621306712e+21 2.18119324124e+20 3.40907897185e+21 3.14451033201e+20 3.48079982958e+21 3.65205207226e+20 
162 3.05789419225e+21 2.20464090716e+20 3.41176046455e+21 3.15747713679e+20 3.47069277865e+21 3.63752104536e+20 
163 3.0564993077e+21 2.16616938717e+20 3.41472644649e+21 3.1339029496e+20 3.48460050193e+21 3.62092517445e+20 
164 3.06061317841e+21 2.18678014495e+20 3.41645368252e+21 3.12199679015e+20 3.47736819376e+21 3.62856267988e+20 
165 3.05755588119e+21 2.19842220219e+20 3.42736825732e+21 3.13828278916e+20 3.49209091589e+21 3.50507783132e+20 
166 3.06411006713e+21 2.18989521546e+20 3.42989278002e+21 3.18144384686e+20 3.5008340059e+21 3.73204994557e+20 
167 3.06388795628e+21 2.18792575642e+20 3.43043771299e+21 3.16886222308e+20 3.50091552313e+21 3.60854554131e+20 
168 3.0632057657e+21 2.16637872189e+20 3.43147762284e+21 3.19337379914e+20 3.49695017893e+21 3.49189569138e+20 
169 3.06267365384e+21 2.166231273e+20 3.44135732102e+21 3.22761751613e+20 3.50278514296e+21 3.59039891236e+20 
170 3.0624915793e+21 2.16665165399e+20 3.44302442523e+21 3.25182742285e+20 3.50344034115e+21 3.7998295454e+20 
171 3.06563395875e+21 2.17508871618e+20 3.44351128629e+21 3.24214251021e+20 3.50264396818e+21 3.56903775794e+20 
172 3.07008167447e+21 2.18713670516e+20 3.45034179243e+21 3.18685573934e+20 3.51154032733e+21 3.66116016423e+20 
173 3.07388167745e+21 2.19396945796e+20 3.45091134137e+21 3.28516958209e+20 3.51722785885e+21 3.74903052959e+20 
174 3.07472787336e+21 2.16312038266e+20 3.45476749341e+21 3.31064353211e+20 3.5174433765e+21 3.57476755995e+20 
175 3.07462232261e+21 2.18018259256e+20 3.45367127671e+21 3.23293499095e+20 3.50969274139e+21 3.59776830173e+20 
176 3.07697349371e+21 2.21040724083e+20 3.45474292467e+21 3.24885868687e+20 3.51653276352e+21 3.74824202652e+20 
177 3.07678785171e+21 2.17752876651e+20 3.45257686582e+21 3.17938922381e+20 3.51451672419e+21 3.64933626454e+20 
178 3.07815440452e+21 2.16600772384e+20 3.4649757739e+21 3.18128657152e+20 3.51341139019e+21 3.62365864987e+20 
179 3.07373042237e+21 2.17598988981e+20 3.46994117649e+21 3.26317835624e+20 3.52512293454e+21 3.71504138956e+20 
180 3.07376735569e+21 2.17287087109e+20 3.47748824464e+21 3.27084151958e+20 3.5143552846e+21 3.66748106158e+20 
181 3.0709962708e+21 2.13655223627e+20 3.4830890019e+21 3.2785965798e+20 3.51190462222e+21 3.7118293726e+20 
182 3.0724443355e+21 2.10536602305e+20 3.4912925506e+21 3.25598710433e+20 3.5518527163e+21 3.48685888481e+20 
183 3.07585502853e+21 2.09565222608e+20 3.48684130067e+21 3.15244916439e+20 3.53073056772e+21 3.6526882332e+20 
184 3.07557432605e+21 2.12680161113e+20 3.48759659443e+21 3.11424187692e+20 3.501025038e+21 3.8591079259e+20 
185 3.07512555556e+21 2.08643026696e+20 3.48444121503e+21 3.19961971564e+20 3.53952847657e+21 3.61106916268e+20 
186 3.0756861181e+21 2.07606594185e+20 3.4807005906e+21 3.18550350215e+20 3.53377232577e+21 3.66927214088e+20 
187 3.07827021641e+21 2.11188321106e+20 3.48341629208e+21 3.16192400829e+20 3.55262633459e+21 3.46862983812e+20 
188 3.07990046001e+21 2.2099088378e+20 3.48447158183e+21 3.15241337754e+20 3.51834112855e+21 3.82533810851e+20 
189 3.07752456794e+21 2.21907482231e+20 3.47907399633e+21 3.1705801203e+20 3.55205000893e+21 3.61896042506e+20 
190 3.07614119125e+21 2.22817231076e+20 3.48807221744e+21 3.14089963028e+20 3.52651143459e+21 3.66314895846e+20 
191 3.07783955384e+21 2.21038993359e+20 3.49218117686e+21 3.11359706007e+20 3.56127458001e+21 3.49922169333e+20 
192 3.07988577674e+21 2.24602326683e+20 3.49099971963e+21 3.1263441696e+20 3.52034725909e+21 3.76704554756e+20 
193 3.07852709759e+21 2.26376193883e+20 3.49203983314e+21 3.12274431042e+20 3.55247779524e+21 3.63401084969e+20 
194 3.08059933491e+21 2.24054424367e+20 3.49031933291e+21 3.00622102786e+20 3.54960751799e+21 3.55043547483e+20 
195 3.08145371107e+21 2.23968966991e+20 3.49448485468e+21 3.08846550294e+20 3.55469614255e+21 3.67300325997e+20 
196 3.07543516962e+21 2.23155761936e+20 3.49842396609e+21 3.08262328587e+20 3.57740715329e+21 3.70482987669e+20 
197 3.07526020788e+21 2.24545171291e+20 3.49983001632e+21 3.04550897093e+20 3.53302361847e+21 3.91778678919e+20 
198 3.07609248615e+21 2.25816018212e+20 3.49162726627e+21 3.012375934e+20 3.57428868957e+21 3.94606698415e+20 
199 3.07835278259e+21 2.30226229709e+20 3.49820919702e+21 3.12640585407e+20 3.55835999377e+21 3.75315665898e+20 
200 3.07640260181e+21 2.33237396791e+20 3.49630588698e+21 3.03092032177e+20 3.56607980275e+21 3.56371243985e+20 
201 3.07420701324e+21 2.36070936885e+20 3.4998391201e+21 3.05179635155e+20 3.5849663153e+21 3.73183521685e+20 
202 3.07147887958e+21 2.36094168714e+20 3.49898476415e+21 3.07398710829e+20 3.5613606425e+21 3.82159695245e+20 
203 3.07198854589e+21 2.38757553277e+20 3.50022672268e+21 3.18946217893e+20 3.57277467736e+21 3.59039734332e+20 
204 3.07528042896e+21 2.4172805756e+20 3.49709367112e+21 3.13652903065e+20 3.54476077342e+21 3.75926954345e+20 
205 3.07429500847e+21 2.47367880893e+20 3.49641148929e+21 3.12453815855e+20 3.58153111948e+21 3.77978673691e+20 
206 3.07675311711e+21 2.44359732011e+20 3.50164100344e+21 3.18485842553e+20 3.58796965214e+21 3.66140827251e+20 
207 3.07074695998e+21 2.50356018041e+20 3.50159211054e+21 3.16883772226e+20 3.57388579685e+21 4.06316785734e+20 
208 3.06452567108e+21 2.50313443849e+20 3.49350646762e+21 3.08881322425e+20 3.5790450774e+21 3.64445205278e+20 
209 3.06262468036e+21 2.51849499726e+20 3.49860271506e+21 3.14141513544e+20 3.57462726066e+21 3.62858606559e+20 
210 3.06347010221e+21 2.53484626968e+20 3.49432045387e+21 3.10474870188e+20 3.57391348468e+21 3.6806717715e+20 
211 3.06141737903e+21 2.4692399418e+20 3.49502387846e+21 3.08321691205e+20 3.57797132223e+21 3.92060659537e+20 
212 3.06330207544e+21 2.49634236449e+20 3.49279026373e+21 3.07321321974e+20 3.56150001804e+21 3.89510012978e+20 
213 3.06610496927e+21 2.50386696102e+20 3.49232477747e+21 3.09434939197e+20 3.56253973065e+21 3.83929540906e+20 
214 3.06370264749e+21 2.50486981835e+20 3.49538802007e+21 3.10385970112e+20 3.57051201044e+21 3.63963650991e+20 
215 3.06236379655e+21 2.47511289484e+20 3.49504512736e+21 2.98826085861e+20 3.59192873157e+21 3.81546884394e+20 
216 3.0607824638e+21 2.46858214413e+20 3.48797467008e+21 2.94095348626e+20 3.60110878415e+21 3.85493676474e+20 
217 3.06024458513e+21 2.46705901976e+20 3.49143118299e+21 2.94425276957e+20 3.58541421174e+21 3.70691047537e+20 
218 3.06438161571e+21 2.49167890228e+20 3.49285374952e+21 2.88657002954e+20 3.5863228365e+21 3.89594929926e+20 
219 3.06641411711e+21 2.4912679679e+20 3.48721003485e+21 2.91068297902e+20 3.56748397273e+21 3.86100002948e+20 
