block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
46 6.01112087158e+20 2.33119025201e+19 6.02212407629e+20 2.35494714284e+19 6.05683978097e+20 2.54106790266e+19 
47 6.01111977476e+20 2.32731184254e+19 6.0207440218e+20 2.36890908568e+19 6.05623496136e+20 2.55070682196e+19 
48 6.01175765468e+20 2.33171868267e+19 6.02062831836e+20 2.36946935828e+19 6.05516105966e+20 2.55514287113e+19 
49 6.01194351563e+20 2.3284248623e+19 6.02023641265e+20 2.37572186151e+19 6.05855854762e+20 2.5796165133e+19 
50 6.01118612696e+20 2.31267671615e+19 6.02048093684e+20 2.37755791333e+19 6.05846312732e+20 2.57054734872e+19 
51 6.01193269932e+20 2.3299434019e+19 6.02199296024e+20 2.36084156096e+19 6.05711653875e+20 2.54328072419e+19 
52 6.01293741645e+20 2.34043928885e+19 6.02350283706e+20 2.38505340021e+19 6.0580947959e+20 2.54829250695e+19 
53 6.01190227864e+20 2.35211276526e+19 6.02323151074e+20 2.37190695777e+19 6.05547221512e+20 2.53820710429e+19 
54 6.01270197977e+20 2.33025972863e+19 6.0244520859e+20 2.35724900588e+19 6.05709171165e+20 2.56326895457e+19 
55 6.0117051543e+20 2.3362356542e+19 6.02334071164e+20 2.35835049917e+19 6.06020558665e+20 2.53606379182e+19 
56 6.01317240787e+20 2.3490817943e+19 6.02171562683e+20 2.39300828302e+19 6.05930560066e+20 2.50048594601e+19 
57 6.01531813319e+20 2.37461435996e+19 6.02102152703e+20 2.39183844572e+19 6.05664085278e+20 2.51633881284e+19 
58 6.01304886142e+20 2.36196413352e+19 6.01995327142e+20 2.38281231394e+19 6.05869159925e+20 2.54415620006e+19 
59 6.01234397187e+20 2.3825104476e+19 6.01973950707e+20 2.36854375704e+19 6.06019471142e+20 2.53391313756e+19 
60 6.01301775585e+20 2.37068542295e+19 6.02318963544e+20 2.35859589672e+19 6.05800776376e+20 2.51145188683e+19 
61 6.0139652176e+20 2.36670502437e+19 6.02183271573e+20 2.38804588307e+19 6.05642569599e+20 2.53495421816e+19 
62 6.01453949182e+20 2.37529826666e+19 6.01984545753e+20 2.3780939922e+19 6.05435346675e+20 2.50172093011e+19 
63 6.01471664107e+20 2.37291500482e+19 6.01962460795e+20 2.37063756874e+19 6.05886738534e+20 2.47057937413e+19 
64 6.01574713289e+20 2.37501102733e+19 6.02048292955e+20 2.40534514494e+19 6.05466688306e+20 2.51919775836e+19 
65 6.01681214129e+20 2.38908471513e+19 6.0214669393e+20 2.40107232075e+19 6.05697842347e+20 2.5383463036e+19 
66 6.01652564798e+20 2.40666941485e+19 6.0216917024e+20 2.39530983751e+19 6.05591862263e+20 2.49279189345e+19 
67 6.01655498106e+20 2.40408590252e+19 6.02279549104e+20 2.40157659364e+19 6.05549237787e+20 2.49479060675e+19 
68 6.0161242323e+20 2.39569740549e+19 6.02294265899e+20 2.4054094963e+19 6.05400031687e+20 2.46965808479e+19 
69 6.01574122668e+20 2.38245468756e+19 6.0191589349e+20 2.41303743738e+19 6.05404072829e+20 2.45262804795e+19 
70 6.01700574604e+20 2.39259890387e+19 6.01964040588e+20 2.41903976025e+19 6.05358659196e+20 2.51613230404e+19 
71 6.01401115981e+20 2.38336141195e+19 6.02154083679e+20 2.43153747896e+19 6.05484308699e+20 2.49807746692e+19 
72 6.01590772998e+20 2.36265335821e+19 6.02276109776e+20 2.44370585324e+19 6.05414497226e+20 2.49126194617e+19 
73 6.01754717017e+20 2.34673473367e+19 6.02563843911e+20 2.44615469576e+19 6.05273755849e+20 2.46855277039e+19 
74 6.01824478343e+20 2.35150843077e+19 6.02407472985e+20 2.43376598061e+19 6.05283255878e+20 2.46150067496e+19 
75 6.01704981735e+20 2.36367696198e+19 6.02304809153e+20 2.44369051687e+19 6.05666589926e+20 2.48029739823e+19 
76 6.0168172471e+20 2.37201064134e+19 6.02144358517e+20 2.45392637658e+19 6.05678977577e+20 2.4448122864e+19 
77 6.01539117698e+20 2.3835415307e+19 6.02322116083e+20 2.44854746252e+19 6.05862598389e+20 2.53585236056e+19 
78 6.01534309104e+20 2.39139346223e+19 6.02123065379e+20 2.46721530216e+19 6.05712581297e+20 2.52631204452e+19 
79 6.01424329713e+20 2.39474305541e+19 6.02168882765e+20 2.4705495498e+19 6.05860617898e+20 2.47567125249e+19 
80 6.01235004489e+20 2.37978756325e+19 6.02028082485e+20 2.43958861546e+19 6.05816976453e+20 2.44935659504e+19 
81 6.01269794768e+20 2.3907456473e+19 6.02418748114e+20 2.45626381079e+19 6.05849465193e+20 2.4489760954e+19 
82 6.01167790732e+20 2.39913669171e+19 6.02398161065e+20 2.45032221654e+19 6.06176729741e+20 2.48016484527e+19 
83 6.01127752945e+20 2.38896559254e+19 6.02290761106e+20 2.44959109794e+19 6.0584453738e+20 2.50957644483e+19 
84 6.01148955235e+20 2.39237447077e+19 6.02355978983e+20 2.41311788982e+19 6.05887565015e+20 2.47217014395e+19 
85 6.01177104156e+20 2.38645259456e+19 6.02536174309e+20 2.4365040795e+19 6.0565508804e+20 2.47352155123e+19 
86 6.01080335115e+20 2.41224188574e+19 6.02465571108e+20 2.41526960846e+19 6.05856019635e+20 2.46015977191e+19 
87 6.01212457142e+20 2.42119358503e+19 6.02434426428e+20 2.39201285513e+19 6.06213050031e+20 2.47840482025e+19 
88 6.01277524545e+20 2.40607908732e+19 6.02292311782e+20 2.36618685515e+19 6.06334077157e+20 2.50233246759e+19 
